State,District,Village Name,Site Name,Latitude,Longitude,pH Level,Landuse,Soil Type,Drainage,Date,Soil Depth (m),Soil Porosity,Organic Matter,POPULATION_DENSITY(people/sq km),Humidity (%),Avg. Tidal Height (metres),Avg. Wind Speed (km/h),Avg. Temperature (°C),Soil Moisture (%),Avg. Surface Elevation (meters above sea level),GW level(mbgl),Rainfall,Permeability Value (Qualitative),Permeability Value (Numeric),datetime,dayofyear,weekofyear,quarter,predicted_gw_level
West Bengal,Bankura,Baharamuri,Baharamuri,23.091,86.9543,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.430142056,3.466223167,523,52.96707556,0.800326905,16.03767413,15.66288087,18.77565958,2.628337052,3.331820154,6.913796936,Low,0.810709646,2023-01-01,1,52,1,3.877574577770005
West Bengal,Bankura,Bankata,Bankata,23.1616,86.9355,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.341221596,3.71113272,523,47.00361224,0.519931796,12.45581111,13.21856301,13.6113353,359.5369719,1.687587091,1.604794674,High,0.522924343,2023-01-01,1,52,1,2.4377147657600036
West Bengal,Bankura,Gunnath,Gunnath,22.9953,87.4542,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.416546257,2.947673094,523,46.5287009,0.86467774,16.19567739,12.51107494,16.22344002,43.22882819,6.80132824,8.570975651,Low,0.11409724,2023-01-01,1,52,1,6.018836448600001
West Bengal,Bankura,Indpur,Indpur,23.154,87.4647,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.405954188,4.771986559,523,40.59387926,0.711985117,6.103279466,15.12235314,11.45699701,281.8028062,9.506417175,9.904104757,Very low,0.302771628,2023-01-01,1,52,1,8.083125126440011
West Bengal,Bankura,Aima,Aima,22.9464,87.4833,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.337271001,1.215746973,523,45.61987728,0.844092786,8.79471169,11.74495852,19.78113963,23.0043656,1.697243335,2.324746577,High,0.237203215,2023-01-01,1,52,1,5.651361041210001
West Bengal,Bankura,Habib Pushkarni,Habib Pushkarni,23.0558,87.4401,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.355317353,2.056203095,523,49.90053655,0.803250221,11.27191086,11.33911225,16.83667828,181.9873974,9.250639896,0.961578717,High,0.462899273,2023-01-01,1,52,1,8.00051618724001
West Bengal,Bankura,Jadavnagar,Jadavnagar,23.04146,87.45245,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.425596653,1.198172548,523,50.27734432,0.747578269,5.424684712,15.80271339,11.23759453,26.66519695,9.117912167,3.098364925,High,0.754362194,2023-01-01,1,52,1,7.482398164569993
West Bengal,Bankura,Joypur,Joypur,23.07,87.4407,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.381203432,3.528520757,523,49.15654315,0.901247935,8.93946137,19.22111506,13.63041721,296.1510537,6.113172162,7.03944961,Low,0.11890639,2023-01-01,1,52,1,5.2674709674999995
West Bengal,Bankura,Magru,Magru,23.0649,87.4908,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.312709215,0.901527222,523,40.18872615,0.784430166,15.32553243,18.50264382,12.77236421,120.994011,9.208776137,4.884777445,High,0.377203108,2023-01-01,1,52,1,7.679056539699986
West Bengal,Bankura,Padampur,Padampur,23.28944,87.16745,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.356440178,3.30122872,523,48.73887064,0.723218349,16.15978709,16.70309661,18.75567116,450.0346633,2.497803547,0.376426407,Medium,0.56744577,2023-01-01,1,52,1,3.2927301658399966
West Bengal,Bankura,Prasadpur,Prasadpur,23.0196,86.8584,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.48014097,2.404726335,523,41.99282255,0.945146282,6.108645251,11.84320754,19.56465106,358.5206332,6.204085338,3.240079257,Very low,0.621201008,2023-01-01,1,52,1,5.2772595098299995
West Bengal,Bankura,Rautkhanda(Barasat),Rautkhanda(Barasat),22.9811,86.8483,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.323685837,2.331956502,523,58.85563201,0.647706044,13.07466953,13.42480674,19.37991692,270.6478825,9.359883186,7.658428165,High,0.723529504,2023-01-01,1,52,1,4.8533588416099995
West Bengal,Bankura,Supur,Supur,23.0627,86.8786,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.353889822,2.694905269,523,50.86022677,0.647150354,8.940618706,15.25335945,15.34624713,74.85342599,1.137223344,1.975809064,Very low,0.321610152,2023-01-01,1,52,1,5.275107351189997
West Bengal,Bankura,Khatra,Khatra,22.9647,86.8005,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.343235871,3.148092321,523,58.84523036,0.588874368,11.89812997,16.35670871,16.4896811,234.6809439,1.045782886,5.492252715,Medium,0.198676407,2023-01-01,1,52,1,2.3094247398500034
West Bengal,Bankura,Hatirampur,Hatirampur,23.57,87.0929,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.354679645,3.437751053,523,50.73904147,0.948208296,19.86872963,18.81557539,17.02471227,46.11690877,0.519179107,4.234748418,High,0.966156567,2023-01-01,1,52,1,2.5360781373100028
West Bengal,Bankura,Peripathar,Peripathar,23.508,87.1366,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.423756883,1.610461973,523,58.97672677,0.698702003,15.7246102,18.43908659,14.3052136,355.7223661,2.561468648,9.117176261,High,0.90105805,2023-01-01,1,52,1,3.319451775130001
West Bengal,Bankura,Mejia,Mejia,23.5633,87.0657,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.461791095,2.343974553,523,41.97801684,0.856521437,19.08647074,10.42470352,19.61534002,28.83756724,4.100969468,3.880279949,Very low,0.83124775,2023-01-01,1,52,1,5.61991285139
West Bengal,Bankura,Nandanpur,Nandanpur,23.0904,87.0501,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.39870944,0.977993562,523,51.55475111,0.779381881,15.18491302,17.47067579,11.27508153,8.118783328,3.739452807,1.703880766,Medium,0.741103952,2023-01-01,1,52,1,4.825669971600002
West Bengal,Bankura,Jamua,Jamua,23.1984,87.067,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.448974009,2.025243383,523,56.0033336,0.606215349,15.84423544,15.49333998,11.34286032,356.4354208,9.397843312,1.413191276,Very low,0.437247427,2023-01-01,1,52,1,7.919228109649996
West Bengal,Bankura,Gholkunda,Gholkunda,23.2035,87.0643,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.351934269,1.34014021,523,44.48007708,0.59491518,16.95957071,15.94202445,18.85987043,416.5795843,1.017660868,9.780128239,Very low,0.276270118,2023-01-01,1,52,1,2.6786838627500034
West Bengal,Bankura,Gorabari,Gorabari,23.1448,87.0713,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.447412941,4.655016741,523,40.51945245,0.66181179,10.09901292,11.27491616,15.80310746,117.7539828,9.962536402,2.856098066,Low,0.972299828,2023-01-01,1,52,1,8.42233194258999
West Bengal,Bankura,Jagadalla,Jagadalla,23.1051,87.0738,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.364983025,4.03501974,523,53.50803335,0.792175208,12.12748697,15.80406099,15.76519598,312.9369097,3.870421713,8.108614976,High,0.888408841,2023-01-01,1,52,1,4.718306838569998
West Bengal,Bankura,Punisole,Punisole,23.217,87.537,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.470047809,2.133297237,523,54.06993828,0.601653082,14.72379624,17.36866054,13.1486591,477.8585753,6.428287367,9.120436636,Medium,0.446475026,2023-01-01,1,52,1,5.68917440817
West Bengal,Bankura,Ratanpur,Ratanpur,22.8195,87.0091,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.470735626,4.80060978,523,41.76052449,0.722143236,18.69849017,10.01803617,18.16151077,145.6453269,1.596562309,4.813812602,High,0.893173335,2023-01-01,1,52,1,3.1473299933800005
West Bengal,Bankura,Patrasayar(Station),Patrasayar(Station),22.8089,86.9322,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.379983579,1.233579923,523,42.92462193,0.744556698,12.97132955,13.52293338,14.52205192,489.8527443,6.592378804,6.443283733,Medium,0.74579192,2023-01-01,1,52,1,5.9492731290200025
West Bengal,Bankura,Pairaguri,Pairaguri,22.769,87.024,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.39813573,4.460983642,523,40.147879,0.892337802,9.391781651,15.84628086,13.25347525,164.2570782,1.207363648,4.991394557,Low,0.125700956,2023-01-01,1,52,1,3.2916049205000024
West Bengal,Bankura,Raipur,Raipur,22.7698,87.0243,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.358178775,1.855574422,523,45.01596183,0.728215002,5.110936238,11.05788,10.81180555,16.14685836,4.411566935,1.450082861,Very low,0.784105973,2023-01-01,1,52,1,4.7119545892499985
West Bengal,Bankura,Sarenga,Sarenga,22.9195,86.8208,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.426203541,1.199324849,523,48.14192421,0.663545652,7.542528214,17.97362244,10.55677531,129.367135,4.937013449,5.867483665,High,0.683188092,2023-01-01,1,52,1,5.311833925110002
West Bengal,Bankura,Sukhadali,Sukhadali,22.817,86.638,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.486640568,1.270220476,523,58.74643126,0.857237384,12.49183042,19.71566191,18.56923909,211.9079957,4.254076662,7.766703211,Low,0.879949645,2023-01-01,1,52,1,4.6604990407799995
West Bengal,Bankura,Akhuta More,Akhuta More,22.8536,86.6762,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.440018739,3.82968411,523,56.1544536,0.559886265,9.61124894,11.97012894,19.72131217,15.40805297,2.513025527,3.885160974,Low,0.610163076,2023-01-01,1,52,1,3.5714691469300037
West Bengal,Bankura,Jhilimili,Jhilimili,22.8481,86.7401,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.428823456,3.631117614,523,40.52326745,0.966641169,14.10133234,12.74643907,19.91800787,449.3521094,3.372366007,2.811525936,High,0.540523704,2023-01-01,1,52,1,3.9505002329699983
West Bengal,Bankura,Khejuria,Khejuria,22.953,86.844,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.417058148,4.985132628,523,50.17917052,0.911862037,8.790523916,17.50533562,17.39569761,212.8794472,7.822676777,5.678511747,Very low,0.589875203,2023-01-01,1,52,1,6.114226260640004
West Bengal,Bankura,Ledhapakor,Ledhapakor,22.8662,86.7852,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.438131238,1.554997073,523,47.46786051,0.750353882,6.667591733,11.2068298,15.40356347,318.2196234,8.156596528,9.024222433,Low,0.437082104,2023-01-01,1,52,1,7.147824994890008
West Bengal,Bankura,Majherigora,Majherigora,23.5627,87.0228,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.495667719,4.116137227,523,45.80175037,0.506637138,15.81826842,17.89307731,15.31027785,324.8798263,6.239593034,9.188709719,Medium,0.33840241,2023-01-01,1,52,1,5.975867447009997
West Bengal,Bankura,Ranibandh,Ranibandh,23.4424,87.0083,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.374027453,2.946077662,523,59.98255626,0.677373011,16.34601299,18.9686739,11.53361701,129.1907727,3.377619948,3.2590184,Very low,0.729634021,2023-01-01,1,52,1,4.085725735690004
West Bengal,Bankura,Kashtora,Kashtora,23.5075,86.948,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.376928141,1.631436136,523,44.83434666,0.945126619,13.96295691,14.60752311,11.49462522,438.8110277,3.805650902,1.822166927,Low,0.11600192,2023-01-01,1,52,1,4.037587262640003
West Bengal,Bankura,Lakhanpur,Lakhanpur,23.519,86.9016,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.380575242,3.161139664,523,42.6328261,0.758186303,18.80778188,10.55962754,13.48677982,426.7808129,2.753609527,5.718131677,High,0.788218833,2023-01-01,1,52,1,3.833878040929995
West Bengal,Bankura,Ledhapalash,Ledhapalash,23.5237,86.9388,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.332599688,2.106785804,523,54.2440902,0.950867588,9.472953883,10.8107236,18.70014095,474.974414,3.840710824,2.674941627,High,0.133122699,2023-01-01,1,52,1,4.089015414139998
West Bengal,Bankura,Murulu,Murulu,23.5022,86.9705,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.408002958,1.962126244,523,41.46804214,0.967459595,13.54059701,18.24999996,19.47576116,156.8175072,8.018054022,8.021278943,High,0.73096371,2023-01-01,1,52,1,6.55806464792
West Bengal,Bankura,Saltora,Saltora,23.5534,87.0032,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.464461578,0.70831343,523,46.70475854,0.906971374,11.40406159,12.33409319,17.53363588,366.5965771,9.373145304,1.232495963,High,0.784438583,2023-01-01,1,52,1,7.814657758979996
West Bengal,Bankura,Shyampur,Shyampur,23.0046,87.1334,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.372718325,3.355550813,523,48.50657563,0.563691425,19.52607492,19.25159506,15.828053,445.7156465,2.309879089,2.046717872,Medium,0.538389304,2023-01-01,1,52,1,3.307869963569997
West Bengal,Bankura,Tentultikri,Tentultikri,22.926,87.0757,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.332629237,2.421729763,523,47.50547315,0.857184327,19.56506039,18.07027006,15.68926265,203.4449244,2.475277482,1.216577942,Medium,0.963310208,2023-01-01,1,52,1,3.6490420279000024
West Bengal,Bankura,Dakshin Sole,Dakshin sole,22.984,87.086,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.335670054,3.903992082,523,43.1420828,0.630914135,5.110408373,11.466877,10.2004044,241.0479735,8.516498906,3.505205466,Low,0.701076427,2023-01-01,1,52,1,5.188445116049999
West Bengal,Bankura,Simlapal,Simlapal,23.2964,87.4254,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.492663379,4.665818441,523,43.81803484,0.66947903,10.71764646,16.25460983,15.03279735,306.4496551,8.485481524,3.427166528,Low,0.971998233,2023-01-01,1,52,1,7.318586826689999
West Bengal,Bankura,Karakanali,Karakanali,23.2251,87.3642,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.367743883,4.916454677,523,42.76894836,0.871225153,13.51209187,16.24967433,14.8972243,409.7561271,4.799865619,1.766570534,Very low,0.480535387,2023-01-01,1,52,1,4.701253993150002
West Bengal,Bankura,Gangani Danga,Gangani Danga,23.318,87.419,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.424573485,4.324648484,523,49.93488532,0.716679251,10.36182108,15.19881452,10.63172816,364.2614386,3.672693977,1.238850577,Very low,0.696227025,2023-01-01,1,52,1,4.245291220759998
West Bengal,Bankura,Krishna Bati,Krishna Bati,23.252,87.482,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.341564934,4.776246826,523,58.81286821,0.745096452,14.0384797,19.61280631,12.48714806,3.247859846,0.753379197,3.643684218,Very low,0.515473797,2023-01-01,1,52,1,2.881874150879998
West Bengal,Bankura,Nafardanga,Nafardanga,23.4082,87.3775,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.389918034,2.614254356,523,50.5469724,0.777198305,12.99706574,13.78291758,12.03953449,342.0879183,5.614612181,3.520510207,Medium,0.295663091,2023-01-01,1,52,1,5.774711964869996
West Bengal,Bankura,Parasia,Parasia,23.3227,87.3692,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.327234488,4.374383822,523,59.99624487,0.964104076,7.173746779,12.06021605,13.03216498,289.9164697,8.868037213,9.132822349,Low,0.952751631,2023-01-01,1,52,1,7.601484869509991
West Bengal,Bankura,Pokhana,Pokhana,23.310833,87.4330521,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.397491431,4.421960318,523,55.37558072,0.529514113,5.300555494,13.13665674,18.93789708,245.6856761,4.687202603,2.259908325,Low,0.23456302,2023-01-01,1,52,1,5.129286736809999
West Bengal,Bankura,Rampur,Rampur,23.3018,87.4111,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.473897508,2.056895965,523,53.52066213,0.930686084,9.577218078,15.28185997,18.55839135,218.9564284,1.407811403,1.895101058,Low,0.864539186,2023-01-01,1,52,1,2.5268365571300024
West Bengal,Bankura,Rautara,Rautara,23.0145,87.2682,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.390346962,1.416173253,523,59.22010469,0.646836971,19.31788267,12.41404295,19.88428569,108.6717471,4.459512243,3.778733632,High,0.167752063,2023-01-01,1,52,1,4.738966608010003
West Bengal,Bankura,Sonamukhi,Sonamukhi,23.0201,87.2352,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.315472021,3.624585354,523,47.89227112,0.89101975,17.66703812,10.81275827,19.31538764,46.58695225,1.464775178,6.582787344,Very low,0.96728674,2023-01-01,1,52,1,4.792618098120001
West Bengal,Bankura,Hazrasol,Hazrasol,23.0175,87.2237,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.301711009,4.266758253,523,48.59308429,0.827325475,6.189789222,16.32599861,11.41523054,13.36790374,6.90069862,3.348074671,Low,0.422978236,2023-01-01,1,52,1,5.205542866210002
West Bengal,Bankura,Moyra,Moyra,23.0553,87.1278,7.0,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.328304979,1.523463157,523,52.25989191,0.743299679,6.296207693,10.76465847,17.14719566,147.3886829,5.412866141,1.745678306,Medium,0.397716902,2023-01-01,1,52,1,5.6062442349699975
West Bengal,Bankura,Tantirbandh,Tantirbandh,23.0175,87.2237,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.301706792,2.627302451,523,54.43484214,0.959152139,18.61948733,17.59230468,17.78386749,442.3448034,8.704694898,7.9417916,Medium,0.843743844,2023-01-01,1,52,1,7.426232598859994
West Bengal,Bankura,Tuldaria,Tuldaria,23.0553,87.1278,7.0,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.452236816,2.29784689,523,50.34020169,0.923070643,17.46809461,14.56709522,12.73662863,351.5359922,7.853634489,1.843367841,Medium,0.94354896,2023-01-01,1,52,1,7.309964534879997
West Bengal,Bankura,Dhobajore,Dhobajore,22.97154,87.14435,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.445022782,1.086689801,523,42.85959129,0.531132707,8.310665646,14.8019364,10.84288896,313.9098523,8.22804047,2.402926684,Very low,0.864449099,2023-01-01,1,52,1,4.83535675613
West Bengal,Bankura,Kashiboni,Kashiboni,23.0227,87.1195,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.324638076,2.75782587,523,53.5015855,0.519983213,5.767952386,19.05437739,14.41958439,312.8471005,8.764317769,8.168010783,Very low,0.198250667,2023-01-01,1,52,1,4.571450799690001
West Bengal,Bankura,Taldangra,Taldangra,23.0201,87.0995,7.0,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.44579351,3.793476587,523,43.86820852,0.927477989,11.37258879,15.06365156,18.84854818,44.96313264,4.513893198,8.543860458,Low,0.897212424,2023-01-01,1,52,1,5.043555457150003
West Bengal,Howrah,Bhategori,Bhategori,22.595,87.956,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.408571225,4.97357378,3306,54.61350848,0.920124547,16.33427059,17.81744271,16.88663822,137.3762552,2.979173076,9.479043848,Very low,0.705460175,2023-01-01,1,52,1,4.082074713539996
West Bengal,Howrah,Burikhali,Burikhali,22.589,88.297,7.1,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.434545006,0.89228459,3306,51.03292737,0.855738442,8.760507387,15.6407337,16.99126404,344.6893542,8.359759867,6.947077298,Very low,0.63340046,2023-01-01,1,52,1,7.741219688319992
West Bengal,Howrah,Ramrajatala,Ramrajatala,22.589,88.297,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.410976962,3.49609515,3306,59.32221367,0.779314234,7.845674446,14.82823881,13.96156518,55.14085741,9.808236581,3.998826584,Low,0.446075284,2023-01-01,1,52,1,7.930150407919992
West Bengal,Howrah,Howrah Town,Howrah Town,22.98,88.33111,7.1,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.478232344,2.106312443,3306,49.58872886,0.588496435,16.19530814,18.92687091,18.19599748,194.5632074,7.973343083,0.095139049,Very low,0.150941411,2023-01-01,1,52,1,6.632956678579998
West Bengal,Howrah,Jagacha,Jagacha,22.589,88.297,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.388226632,4.694201663,3306,47.26214113,0.594454523,11.77845507,18.95016032,16.11781255,452.7705798,9.307806262,5.508785853,Medium,0.350042263,2023-01-01,1,52,1,7.560026737879995
West Bengal,Howrah,Ichapur,Ichapur,22.633,88.111,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.424605613,3.292765686,3306,46.30740815,0.773201876,17.90437168,16.83855973,19.53737807,257.5620719,8.676799394,7.396326208,Low,0.326005949,2023-01-01,1,52,1,7.37015122585
West Bengal,Howrah,Jagatballavpur,Jagatballavpur,22.679,88.121,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.328044577,4.680171715,3306,54.06422401,0.72946824,12.75780281,15.22745448,19.83050326,325.2973213,0.790514733,0.646520042,Very low,0.72495261,2023-01-01,1,52,1,3.085353454540002
West Bengal,Howrah,Goalpota,Goalpota,22.681,88.109,7.1,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.309240537,4.721819244,3306,50.78771605,0.587593616,9.372098096,19.77639943,18.56960019,350.1974632,8.461486597,3.659336471,High,0.915508908,2023-01-01,1,52,1,4.912018155140003
West Bengal,Howrah,Panchla,Panchla,22.534,88.063,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.45994934,1.466082107,3306,43.34220071,0.871406857,5.383408875,12.46769058,19.81140047,11.9728528,3.933287644,0.115529324,Low,0.553518778,2023-01-01,1,52,1,4.628057381410004
West Bengal,Howrah,Bauria(11/89),Bauria(11/89),23.9461111,87.6708333,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.463218767,2.717571227,3306,41.58567487,0.547850581,11.15403513,10.58866538,14.85327287,386.0093799,0.605798551,2.663868273,Very low,0.288783152,2023-01-01,1,52,1,2.18264090412
West Bengal,Howrah,Baganda,Baganda,22.39278,88.08417,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.411059138,3.554930054,3306,50.11213465,0.56192689,12.45368844,12.43570243,14.61394086,263.3504064,8.60087333,5.738086194,High,0.489559765,2023-01-01,1,52,1,7.527932321590006
West Bengal,Howrah,Shibpur,Shibpur,22.226,88.039444,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.424255662,0.856244354,3306,45.1835062,0.843526383,16.55137604,15.36472261,19.63153826,188.5127141,8.687076127,3.783696994,Medium,0.243545148,2023-01-01,1,52,1,5.36763577595
West Bengal,Howrah,Shibpur (Gadiara),Shibpur (Gadiara),22.22611,88.03972,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.327354983,2.809209775,3306,59.8473258,0.661154515,5.243997957,17.08414622,18.50949648,84.68083692,1.749146744,7.426850161,High,0.473551598,2023-01-01,1,52,1,2.8984824232099977
West Bengal,Howrah,Shyampur,Shyampur,22.3,88.025,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.1,0.372033186,0.711274735,3306,51.97144037,0.88107894,17.40714194,12.50302124,16.67507472,335.0595848,6.765851016,8.592432354,Medium,0.814352577,2023-01-01,1,52,1,6.436125466820008
West Bengal,Howrah,Gobindapur,Gobindapur,22.297,88.007,7.1,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.449515375,1.59950049,3306,57.15110726,0.623744731,12.20918737,15.77566413,16.91321765,225.4103051,5.517549001,5.369380252,Medium,0.82597876,2023-01-01,1,52,1,5.380796786240005
West Bengal,Howrah,Kumirmora,Kumirmora,22.68944,87.975,7.1,Rural,Dense Silt,Moderate,01-01-2023,1.0,0.430581558,0.546580374,3306,51.78370924,0.608733898,14.80285283,10.10065477,10.5581267,139.8224853,9.199574703,8.769234713,Very low,0.628899561,2023-01-01,1,52,1,7.716632240670008
West Bengal,Howrah,Jagadispur,Jagadispur,22.454,88.108,7.1,Rural,Dense Silt,Moderate,01-01-2023,0.01,0.347667715,2.392534223,3306,58.23914728,0.697470605,10.14623759,10.4637339,14.37681581,76.18198014,5.885746266,8.525925619,Low,0.748171666,2023-01-01,1,52,1,5.690004169810002
West Bengal,Howrah,Kalinagar,Kalinagar,22.447,88.106,7.1,Rural,Dense Silt,Moderate,01-01-2023,10.0,0.341603454,4.677214494,3306,45.32499269,0.574686389,18.90378163,14.58916117,15.84204134,216.7258392,1.109938013,0.775085315,Medium,0.491520197,2023-01-01,1,52,1,2.5132875749600023
West Bengal,West Medinipur,Muransol,Muransol,22.282539,87.334381,7.3,Rural,Loose Sand,Low,01-01-2023,1.0,0.45,2.57,631,75.01,0.61,10.6,23.63,32.87,13.13,3.35,5.24,Very high,0.72,2023-01-01,1,52,1,4.151700000000002
West Bengal,West Medinipur,Panchiar,Panchiar,22.555472,87.438303,7.3,Urban,Dense Silt,High,01-01-2023,1.0,0.31,3.7,631,47.06,1.68,11.83,20.39,14.25,36.84,3.66,7.03,High,0.2,2023-01-01,1,52,1,4.362584597390006
West Bengal,West Medinipur,Chandrakona,Chandrakona,22.626118,87.551313,7.3,Urban,Dense Clay,High,01-01-2023,0.1,0.47,3.73,631,80.45,0.83,19.18,23.0,12.47,10.04,4.19,10.52,Medium,0.85,2023-01-01,1,52,1,4.890732371139999
West Bengal,West Medinipur,Chandrakona Rd.,Chandrakona Rd.,22.424059,87.767479,7.3,Rural,Dense Clay,Moderate,01-01-2023,10.0,0.33,3.73,631,44.63,1.0,13.01,37.53,22.55,33.8,9.02,7.84,Medium,0.59,2023-01-01,1,52,1,7.929499999999995
West Bengal,West Medinipur,Dhaboni,Dhaboni,22.775991,87.221269,7.3,Rural,Loose Silt,Low,01-01-2023,0.1,0.34,1.34,631,56.94,1.84,14.58,39.43,17.22,23.23,4.24,8.34,Very high,0.71,2023-01-01,1,52,1,4.807400000000004
West Bengal,West Medinipur,Guiya Daha,Guiya Daha,22.332961,87.77951,7.3,Rural,Loose Clay,Moderate,01-01-2023,1.0,0.41,1.93,631,52.24,1.56,18.63,34.27,33.87,32.9,3.72,1.78,Very high,0.26,2023-01-01,1,52,1,4.747900000000007
West Bengal,West Medinipur,Raskunda,Raskunda,22.713321,87.253425,7.3,Urban,Loose Sand,High,01-01-2023,0.01,0.47,4.8,631,42.04,1.35,18.62,26.35,19.54,25.61,4.44,13.17,High,0.39,2023-01-01,1,52,1,4.909499892919999
West Bengal,West Medinipur,Andhar Nayan,Andhar Nayan,22.785528,87.43723,7.3,Rural,Loose Clay,Low,01-01-2023,1.0,0.37,4.09,631,53.63,1.22,19.2,31.83,20.86,13.72,9.95,12.25,Medium,0.43,2023-01-01,1,52,1,8.34404045023001
West Bengal,West Medinipur,Shamnagar (Radhakrishnapur),Shamnagar (Radhakrishnapur),22.822666,87.23427,7.3,Rural,Loose Sand,Moderate,01-01-2023,0.1,0.41,1.12,631,49.84,1.16,18.16,22.26,15.53,14.0,3.28,10.94,High,0.44,2023-01-01,1,52,1,6.382739486869998
West Bengal,West Medinipur,Raskunda (Purba Nerakopa),Raskunda (Purba Nerakopa),22.445158,87.792675,7.3,Urban,Dense Sand,Moderate,01-01-2023,0.1,0.47,4.05,631,86.3,1.44,19.19,22.39,15.74,18.04,7.56,4.14,Very high,0.4,2023-01-01,1,52,1,6.944599999999995
